CountyName,RecType,"Region-2 County-3 District-4",Type,School,FacilityName,Administrator,Address,City,Zip,Telephone,GradeServed,StRep,StSen,FedCong,Cat
Dupage,Non Pub Sch,19022046X,10,0,Visitation,Christopher Dransoff,851 S York St,Elmhurst,60126 4456,630834-4931,P-8,47,24,5,3
Dupage,Non Pub Sch,19022047Y,26,0,Wheaton Academy,Mr. Steve Bult,900 Prince Crossing Rd,West Chicago,60185 5136,630562-7500,9-12,45,23,6,3
Dupage,Non Pub Sch,19022048X,26,0,Wheaton Christian Grammar School,Mr. Stephen E Clum,1N350 Taylor Dr,Winfield,60190 1476,630668-1385,K-8,42,21,6,3
Dupage,Non Pub Sch,19022049X,1,0,Bright Horizons Chancellory,Kristin Warfield,270 Windsor Dr,Itasca,60143 1200,630250-0400,"P,K",45,23,8,3
Dupage,Non Pub Sch,19022051X,1,0,Xilin Academy Day Care Cntr,Shree Gurusamy,1163 E Ogden Ave # 301,Naperville,60563 1687,630355-4322,K-5,42,21,6,3
Dupage,Non Pub Sch,19022052X,10,0,Sacred Heart,Dr. Joy Packard-Higgins,322 W Maple St,Lombard,60148 2415,630629-0536,P-8,48,24,6,3
Dupage,Non Pub Sch,19022053X,10,0,Immaculate Conception Grade Sch,Mrs. Cathy Linley,132 W Arthur St,Elmhurst,60126 3325,630530-3490,P-8,47,24,5,3
Dupage,Non Pub Sch,19022054X,10,0,St James the Apostle,Mrs. Mary-Kathryn H Warco,490 S Park Blvd,Glen Ellyn,60137 6864,630469-8060,P-8,48,24,6,3
Dupage,Non Pub Sch,19022055Y,10,0,Montini Catholic High School,Maryann Oneill,19W070 16th St,Lombard,60148 4749,630627-6930,9-12,48,24,8,3
Dupage,Non Pub Sch,19022057X,10,0,St Isidore School,Cynthia Collins,431 W Army Trail Rd,Bloomingdale,60108 1390,630529-9323,P-8,46,23,8,3
Dupage,Non Pub Sch,19022058X,10,0,Holy Ghost School,Dr. Tony Jimenez,260 N Wood Dale Rd,Wood Dale,60191 2092,630766-4508,P-8,45,23,8,3
Dupage,Non Pub Sch,19022060X,10,0,St Isaac Jogues,Carol Burlinski,421 S Clay St,Hinsdale,60521 4035,630323-3244,K-8,47,24,6,3
Dupage,Non Pub Sch,19022061X,6,0,Trinity Lutheran School,Mr. Chuck Novak,1165 Westmore Meyers Rd,Lombard,60148 4174,630627-5601,P-8,48,24,8,3
Dupage,Non Pub Sch,19022064X,16,0,Montessori School of Lisle,Julie Johnson,23W550 Hobson Rd,Naperville,60540 9456,630983-7516,"P,K",81,41,11,3
Dupage,Non Pub Sch,19022065X,3,0,Timothy Christian Elem  Midd Sch,Tim Hoeksema,188 W Butterfield Rd,Elmhurst,60126 5073,630833-4717,P-8,47,24,5,3
Dupage,Non Pub Sch,19022066Z,20,0,Marquette Manor Baptist Academy,Mr. Donald Sherwin,333 75th St,Downers Grove,60516 4458,630964-5363,P-12,81,41,6,3
Dupage,Non Pub Sch,19022067X,26,0,Bartlett Christian Academy,Mrs. Jennifer Christenson,1500 W Stearns Rd,Bartlett,60103 1637,630504-0013,K-3,49,25,6,3
Dupage,Non Pub Sch,19022068X,16,0,All About Kids Montessori Sch,Trupti Desai,485 N Commons Dr,Aurora,60504 4426,630820-1760,P-5,84,42,11,3
Dupage,Non Pub Sch,19022070X,6,0,Concord Lutheran School,Mr. Matthew Tuomi,865 S Church Rd,Bensenville,60106 2904,630766-0228,P-8,77,39,5,3
Dupage,Non Pub Sch,19022071X,10,0,All Saints Catholic Academy,Mrs. Melissa Santos,1155 Aurora Ave,Naperville,60540 6201,630961-6125,P-8,41,21,11,3
Dupage,Non Pub Sch,19022072X,16,0,Wilson Montessori Academy,Susan Wilson,136 W Vallette St Ste 8,Elmhurst,60126 4377,630279-5300,"P,K",47,24,5,3
Dupage,Non Pub Sch,19022073X,26,0,Carol Stream Christian Acad,Tim Krahenbuhl,610 E North Ave,Carol Stream,60188 2127,630653-1044,P-8,42,21,6,3
Dupage,Non Pub Sch,19022074X,10,0,St Elizabeth Seton Preschool,Mary Abel,2220 Lisson Rd,Naperville,60565 5234,630420-9254,P,81,41,11,3
Dupage,Non Pub Sch,19022075X,26,0,Downers Grove Christian School,Fred T Versluys,929 Maple Ave,Downers Grove,60515 4918,630852-0832,P-8,81,41,6,3
Dupage,Non Pub Sch,19022077X,14,0,Oak Brook Christian,Maureen Martinson,3100 Midwest Rd,Oak Brook,60523 2502,630986-9693,"P,K",47,24,8,3
Dupage,Non Pub Sch,19022078X,6,0,Good Shepherd Lutheran Sch,Bryan Scriver,525 63rd St,Downers Grove,60516 2024,630852-5081,P-8,81,41,6,3
Dupage,Non Pub Sch,19022079X,16,0,Little Blossom Montessori School,SIJI Mathew George,3691 Darlene Ct,Aurora,60504 6516,630362-8134,"P,K",84,42,11,3
Dupage,Non Pub Sch,19022080X,1,0,Caboose Club Too,Dawn Payne,4321 Wilmette Ave,Rolling Meadows,60008 1196,847991-7900,P-5,54,27,6,3
Dupage,Non Pub Sch,19022081X,14,0,Clapham School,Mrs. Kathy Bailey,PO Box 209,Wheaton,60187 0209,630547-5125,P-11,42,21,6,3
Dupage,Non Pub Sch,19022082X,16,0,Maple Tree Academy,Jean Gottlieb,3331 Hobson Rd,Woodridge,60517 1694,630699-8733,"P,K",81,41,11,3
Dupage,Non Pub Sch,19022083X,16,0,Meher Montessori Academy,Uma Ivatury,1272 Bond St Ste 108,Naperville,60563 3086,630926-6745,"P,K",41,21,11,3
Dupage,Non Pub Sch,19022084X,1,0,Shining Stars Early Learning Center,Margaret Kusiak,4105 Healthway Dr,Aurora,60504 4190,630898-2596,"P,K",84,42,11,3
Dupage,Non Pub Sch,19022085X,1,0,Prairie School of DuPage,Ms. Alyssa Maurer,1926 N Main St,Wheaton,60187 3151,630690-6000,P-7,42,21,6,3
Dupage,Non Pub Sch,19022087X,16,0,ILM Academy,Quarashia S Al Shehab,900 E Geneva Rd,Wheaton,60187 2810,630403-8456,"P,K",48,24,6,3
Dupage,Non Pub Sch,19022088S,19,0,Krejci Academy/The Mansion,Camille Smith,619 E Franklin Ave,Naperville,60540 4693,630355-6870,K-12,41,21,6,3
Dupage,Non Pub Sch,19022089X,23,0,Islamic Center of Naperville,Muniba Ali,2844 W Ogden Ave,Naperville,60540 0969,630428-3733,"P,K",41,21,11,3
Dupage,Non Pub Sch,19022090X,16,0,Diamante Montessori,Alice L Lewaniak,625 Hillside Ave,Glen Ellyn,60137 5035,630790-9030,"P,K",48,24,6,3
Dupage,Non Pub Sch,19022091Y,14,0,Chesterton Academy of The Holy Family,Ms. Mary Beane,339 4th St,Downers Grove,60515 5260,630442-1424,9-12,81,41,6,3
Dupage,Non Pub Sch,19022092X,23,0,Masroor Academy,Iqbal Majeed,2S510 IL Route 53,Glen Ellyn,60137 7176,630790-4100,P-3,48,24,6,3
Dupage,Non Pub Sch,19022094X,23,0,Carriers of Light,Aman Alcharbji,PO Box 6072,Glendale Heights,60139 6072,630474-1265,P-6,48,24,6,3
Dupage,Non Pub Sch,19022095X,16,0,Naper Montessori Academy Inc.,Te Dora Brown,24W500 Maple Ave,Naperville,60540,630755-1065,P-2,42,21,6,3
Dupage,Non Pub Sch,19022097X,16,0,Rosehill Montessori School,Betty Chan,1203 Lisle Pl,Lisle,60532 2263,630964-4500,"P,K",48,24,11,3
Dupage,Non Pub Sch,19022106S,19,0,Bridge High School,Mary Witt,2318 Wisconsin Ave,Downers Grove,60515 4021,630964-1722,9-12,81,41,11,3
Dupage,Non Pub Sch,19022107X,16,0,Creative Montessori Learning Ctr,Soumini Pillai,550 S Edgewood Ave,Lombard,60148 2822,630620-5505,"P,K",48,24,8,3
Dupage,Non Pub Sch,19022109X,26,0,Calvary Christian School,Mr. Emery Risdall,9S200 Route 59,Naperville,60564 9404,630375-8600,K-8,84,42,11,3
Dupage,Non Pub Sch,19022111X,16,0,Wheaton Montessori School,Rebecca Lingo,1980 N Gary Ave,Wheaton,60187 3072,630653-5100,U,42,21,6,3
Dupage,Non Pub Sch,19022112X,11,0,Downers Grove Adventist,Patricia C Williams,5524 Lee Ave,Downers Grove,60515 4412,630968-8848,"P-1,3-8",81,41,6,3
Dupage,Non Pub Sch,19022116X,16,0,Montessori Moppet Centre Inc,Judy Hojnacki,25W530 75th St,Naperville,60565 1547,630369-2326,U,81,41,11,3
Dupage,Non Pub Sch,19022117X,16,0,Montessori Childrens Academy,Lillian Smith,706 E Park Blvd,Villa Park,60181 2728,630832-4423,"P,K",46,23,5,3
Dupage,Non Pub Sch,19022122X,16,0,Montessori of Woodridge Inc,Pat Whyte,6953 Woodridge Dr,Woodridge,60517 2009,630964-3533,"P,K",85,43,11,3
Dupage,Non Pub Sch,19022123X,16,0,Montessori Academy of Glen Ellen,Mrs. Anne M Carlson,927 N Main St,Glen Ellyn,60137 3674,630469-4727,P-6,46,23,6,3
Dupage,Non Pub Sch,19022127Z,23,0,Islamic Foundation School,Ghada Fahmy,300 W Highridge Rd,Villa Park,60181 3165,630941-8800,P-12,46,23,8,3
Dupage,Non Pub Sch,19022129S,19,0,Marklund Day School,Paula Bodzioch,164 S Prairie Ave,Bloomingdale,60108 1626,630307-1882,P-12,45,23,8,3
Dupage,Non Pub Sch,19022131X,16,0,Seton Academy,Mary C Thornton,350 N Westmore Ave,Villa Park,60181 1917,630279-4101,U,46,23,8,3
Dupage,Non Pub Sch,19022134X,16,0,Lor-Jon Montessori School,Kevin Lowe,367 S Spring Rd,Elmhurst,60126 3805,630993-0109,"P,K",47,24,5,3
Dupage,Non Pub Sch,19022135X,16,0,DuPage Montessori School,Robert Breen,24W500 Maple Ave,Naperville,60540 6055,630369-6899,P-6,42,21,6,3
Dupage,Non Pub Sch,19022136Z,23,0,College Preparatry Sch of America,Dr. Mohammed T Taher,331 W Madison St,Lombard,60148 3217,630889-8000,P-12,48,24,8,3
Dupage,Non Pub Sch,19022137X,16,0,DuPage Montessori in Wheaton,Sharon Breen,300 E Cole Ave,Wheaton,60187 3110,630653-1221,P-5,48,24,6,3
Dupage,Non Pub Sch,19022143X,1,0,Four Winds Waldorf School,Marianne Fieber,30W160 Calumet Ave W,Warrenville,60555 1515,630836-9400,P-8,41,21,14,3
Dupage,Non Pub Sch,19022149X,14,0,Jubilee Neighborhood School,Jane Scheuermann,345 S President St,Carol Stream,60188 3226,630260-7600,K,46,23,6,3
Dupage,Non Pub Sch,19022150X,1,0,Tender Loving Care Mont,Mrs. Mona Johnson,30 N Park Ave,Lombard,60148 2475,630932-7777,"P,K",48,24,6,3
Dupage,Non Pub Sch,19022151X,1,0,Kingswood Academy,Mrs. Bernadette McCarthy,133 Plainfield Rd,Darien,60561 3974,630887-1411,P-8,82,41,11,3
Dupage,Non Pub Sch,19022153X,17,0,Pythagoras Childrens Academy,Mrs. Dina Jason,893 N Church Rd,Elmhurst,60126 1005,630834-0477,P-5,47,24,5,3
Dupage,Non Pub Sch,19022154S,19,0,Giant Steps Illinois,Dr. Sylvia Smith,2500 Cabot Dr,Lisle,60532 3607,630864-3800,K-12,42,21,6,3
Dupage,Non Pub Sch,19022158S,19,0,Camelot School,Michael Gurley,1220 Bond St Ste 136,Naperville,60563 2763,630355-0200,,41,21,11,3
Dupage,Non Pub Sch,19022159S,19,0,Childs Voice School,Dr. Michele Wilkins,180 Hansen Ct,Wood Dale,60191 1121,630595-8200,P-1,45,23,8,3
Dupage,Non Pub Sch,19022160X,16,0,Naperville Montessori School,Mrs. Denise Plasch,2936 Artesian Rd,Naperville,60564 8544,630904-5399,"P,K",84,42,11,3
Dupage,Non Pub Sch,19022161X,1,0,Delphi Academy of Chicago,Allison Floyd,29 E. St. Charles Rd,Villa Park,60181,630620-8950,P-5,48,24,8,3
Dupage,Non Pub Sch,19022162X,16,0,Aurora Montessori School,Mrs. Karen M Zehnal,3180 N Aurora Rd,Aurora,60502 9680,630898-4346,"P,K",49,25,11,3
Dupage,Non Pub Sch,19022164X,16,0,Computer Assoc Lisle Child Dev,Kate Mcgivern,2400 Cabot Dr,Lisle,60532 3708,630505-6688,"P,K",42,21,6,3
Dupage,Non Pub Sch,19022166X,1,0,Elmhurst Acad Early Learning,Colleen Odegaard,212 W Lake St,Elmhurst,60126 1507,630279-2494,P-1,47,24,5,3
Dupage,Non Pub Sch,19022167Z,1,0,Chesterbrook Acad Naperville 1,Dawn Kemp,1571 Oswego Rd,Naperville,60540 3303,630527-0833,K-5,41,21,11,3
Dupage,Non Pub Sch,19022169X,1,0,Chesterbrook Acad Lisle 2,Laura Leibforth,4622 Lacey Ave,Lisle,60532 2382,630493-0147,"P,K",48,24,6,3
Dupage,Non Pub Sch,19022170X,1,0,Chesterbrook Acad Wheaton,Lauren Pangman,275 W Loop Rd,Wheaton,60189 2036,630871-1500,"P,K",42,21,6,3
Dupage,Non Pub Sch,19022173X,1,0,Chesterbrook Acad Naperville 4,Lu Ann Rokusek,2015 S Naper Blvd,Naperville,60565 3353,630355-7800,P-6,41,21,11,3
Dupage,Non Pub Sch,19022174X,1,0,Chesterbrook Acad Westmont,Stephanie Kuzelis,6351 S Cass Ave,Westmont,60559 3206,630493-1233,"P,K",47,24,6,3
Dupage,Non Pub Sch,19022176X,16,0,Let Us Care Montessori Sch,Corazon A Calma,206 Rush St,Roselle,60172 2225,630351-7040,"P,K",45,23,8,3
Dupage,Non Pub Sch,19022177X,16,0,Discover Montessori Learn Cntr,Rajya Priyadarshanee,2151 Sudbury St,Naperville,60564 8484,630904-7877,"P,K",41,21,11,3
Dupage,Non Pub Sch,19022178X,7,0,Wheatland Salem Christian Acad,Nancy Eble,1852 95th St,Naperville,60564 8992,630904-7035,"P,K",41,21,14,3
Dupage,Non Pub Sch,19022179X,14,0,HisGrace Christian Childcare,Victoria Omoike,1500 N Farnsworth Ave,Aurora,60505 1508,630916-6559,"P,K",46,23,8,3
Dupage,Non Pub Sch,19022180X,16,0,Sunrise Montessori Academy,Inderjit K Singh,960 W Army Trail Blvd,Addison,60101 3194,630628-9000,"P,K",45,23,8,3
Dupage,Non Pub Sch,19022181X,16,0,Montessori Pebbles,Sashikala Venkateson,7516 S Cass Ave,Darien,60561 4496,630963-2294,"P,K",81,41,6,3
Dupage,Non Pub Sch,19022182X,16,0,Montessori for Modern Minds,Pareesa Farazandeh,16W331 63rd St,Willowbrook,60527 5357,630325-0089,"P,K",82,41,6,3
Dupage,Non Pub Sch,19022183Z,14,0,Covenant Classical School,Camie Perrin,2035 E 75th St,Naperville,60565 6803,630983-7500,K-9,81,41,11,3
Dupage,Non Pub Sch,19022184X,1,0,Nurturing Wisdom Academy,Amanda Vogel,125 S Vine St,Hinsdale,60521 4039,630423-5916,K-12,47,24,6,3
Gallatin,Non Pub Sch,20030002Z,14,0,Equality Christian Center,Fred G Stacy,PO Box 280,Equality,62934 0280,618276-4236,"K-1,3-7,9-12",118,59,15,3
Pope,Non Pub Sch,20076001Y,1,0,Golconda Job Corps Academy,David C Floyd,345 Job Corps Rd,Golconda,62938 4158,618285-5206,12,118,59,15,3
Saline,Non Pub Sch,20083002X,2,0,Eldorado Christian Academy,Ron Jackson,2321 Illinois Ave,Eldorado,62930 1852,618273-3884,"K,5-7",118,59,15,3
Wabash,Non Pub Sch,20093001X,10,0,St Mary School,Cynthia M Brogan,417 Chestnut St,Mount Carmel,62863 1517,618263-3183,P-8,109,55,15,3
Wabash,Non Pub Sch,20093002X,14,0,Lancaster Christian School,Mrs. Lynn Blythe,6484 Highway 11,Mount Carmel,62863 4021,618299-8671,P-6,109,55,15,3
Wayne,Non Pub Sch,20096001Z,22,0,Orchardville Mennonite School,Amos Brubaker,1046 County Highway 13,Keenes,62851 9519,618629-2436,1-10,109,55,15,3
Franklin,Non Pub Sch,21028001Z,11,0,Thompsonville Christian Sch,Ms. Evelyn Hainey,PO Box 53,Thompsonville,62890 0053,618627-2065,1-10,117,59,12,3
Franklin,Non Pub Sch,21028002X,10,0,St John the Baptist,Kevin Spiller,702 E Poplar St,West Frankfort,62896 1344,618937-2017,P-8,117,59,12,3
Franklin,Non Pub Sch,21028003Z,14,0,Ezra Christian School,Mr. Curtis Smith,1345 Ezra St,West Frankfort,62896 4848,618932-6988,K-12,117,59,12,3
Franklin,Non Pub Sch,21028009Z,22,0,Ewing Mennonite School,Mr. LeRoy Allgyer Jr,18359 Ewing Rd,Ewing,62836 1222,618629-2436,"1-10,U",117,59,12,3
Franklin,Non Pub Sch,21028011X,25,0,Zeigler Christian Academy,Rev. John Snell Sr,309 Church St,Zeigler,62999 1040,618596-6009,P-7,117,59,12,3
Franklin,Non Pub Sch,21028012Y,1,0,The Nights Shield,Ms. Lindsey Bullman,301 E Garland St,West Frankfort,62896 3214,618932-6400,K-12,117,59,12,3
Williamson,Non Pub Sch,21100001X,10,0,Our Lady Mt Carmel School,Faye Myatt,300 W Monroe St,Herrin,62948 1720,618942-4484,K-8,117,59,12,3
Williamson,Non Pub Sch,21100002X,1,0,Community Christian Academy,Cheryl Smillie,901 Prosperity Ave,Johnston City,62951 1000,618983-3841,"P,K",117,59,12,3
Williamson,Non Pub Sch,21100003X,11,0,Marion Adventist School,Ms. Cynthia Ferguson,9314 Old Route 13,Marion,62959 5834,618997-1430,1-8,117,59,12,3
Williamson,Non Pub Sch,21100004X,27,0,Carterville Christian Preparatory Academy,Ms. Diane Taveau,PO Box 132,Carterville,62918 0132,618681-2094,P-5,117,59,12,3
Williamson,Non Pub Sch,21100011Z,26,0,Unity Christian School,Mr. William McSparin,PO Box 310,Energy,62933 0310,618942-3802,P-8,117,59,12,3
Williamson,Non Pub Sch,21100013X,1,0,Skyline Academy,Robert Greenwood,709 Skyline Dr,Marion,62959 4872,618993-1499,K-3,117,59,12,3
Williamson,Non Pub Sch,21100014X,25,0,The Academy of Excellance,David Garner,PO Box 850,Marion,62959 0850,618983-3488,P,117,59,12,3
Williamson,Non Pub Sch,21100015Y,26,0,Agape Christian High School,Mr. Seth Knox,5208 Meadowland Pkwy # A,Marion,62959 6386,618997-9302,9-12,117,59,12,3
Grundy,Non Pub Sch,24032002X,10,0,Immaculate Conception,Kim Des Lauriers,505 E North St,Morris,60450 2339,815942-4111,P-8,75,38,16,3
Kendall,Non Pub Sch,24047001X,6,0,Cross Lutheran School,Susan W Lopez,8535 State Route 47,Yorkville,60560 9751,630553-7861,P-8,75,38,14,3
Kendall,Non Pub Sch,24047002X,10,0,St Mary School,Mr. Joe Scarpino,817 N Center St,Plano,60545 1055,630552-3345,K-8,75,38,14,3
Kendall,Non Pub Sch,24047003X,6,0,St Lukes Lutheran School,Linda King,63 Fernwood Rd,Montgomery,60538 2009,630892-0310,P-8,97,49,11,3
Kendall,Non Pub Sch,24047004X,26,0,Parkview Christian Academy,Ms. Deborah Benson,201 W Center St,Yorkville,60560 1320,630553-5158,P-12,50,25,14,3
Kendall,Non Pub Sch,24047006X,16,0,Peaceful Pathways Montessori,Shawna Watkins,8250 State Route 71,Yorkville,60560 9202,630553-4263,U,50,25,14,3
Kendall,Non Pub Sch,24047008Y,1,0,Yorkville Christian High School,Mr. Aaron Sovern,1213 S Bridge St,Yorkville,60560 1716,630708-7927,9-12,50,25,14,3
Kendall,Non Pub Sch,24047009Z,1,0,Grace Holistic Center for Education,Tairi Grace,210 Beaver St,Yorkville,60560 1705,331207-8932,"P-6,8,10-12",50,25,14,3
Fulton,Non Pub Sch,26029013Z,2,0,Calvary Baptist Academy,Pastor Greg Ogle,20 N Avenue I,Canton,61520 9536,309647-3444,P-12,91,46,17,3
Hancock,Non Pub Sch,26034002X,10,0,St Peter and Paul,Mrs. Lisa J Gray,PO Box 160,Nauvoo,62354 0160,217453-2511,P-6,94,47,18,3
McDonough,Non Pub Sch,26062001X,10,0,St Paul School,Laura Cody,322 W Washington St,Macomb,61455 2119,309833-2470,P-6,93,47,18,3
McDonough,Non Pub Sch,26062005Z,1,0,Fields Lab School,Dr. Emilye H Fields,408 S McArthur St,Macomb,61455 2930,773425-8685,12,93,47,18,3
Schuyler,Non Pub Sch,26085001X,14,0,Trinity Academy,Karen DeBruin,306 E South St,Industry,61440 9296,309731-4016,K-7,93,47,18,3
Bureau,Non Pub Sch,28006001Y,10,0,St Bede Academy,Michelle A Mershon,24 W US Highway 6,Peru,61354 2903,815223-3140,9-12,76,38,16,3
Bureau,Non Pub Sch,28006003X,10,0,St Louis Grade School,Mr. Richard Koehler,631 Park Ave W,Princeton,61356 1937,815872-8521,P-8,74,37,16,3
Bureau,Non Pub Sch,28006005X,26,0,Princeton Christian Academy,Mr. Tom Odell,21890 US Highway 34,Princeton,61356 9488,815875-2933,P-8,74,37,16,3
Henry,Non Pub Sch,28037004X,10,0,St Malachy School,Jack Schlindwein,595 E Ogden Ave,Geneseo,61254 1145,309944-3230,K-6,74,37,17,3
Henry,Non Pub Sch,28037007X,10,0,Visitation,Ms. Sheila Cromien,107 S Lexington Ave,Kewanee,61443 2127,309856-7451,P-8,74,37,17,3
Alexander,Non Pub Sch,30002002Z,25,0,Sandusky Christian School,Pastor Clark Short,25447 Big Bend Rd,Tamms,62988 3321,618747-2526,2-12,118,59,12,3
Alexander,Non Pub Sch,30002004Y,14,0,Olive Branch Christian Academy,Paula Alderson,PO Box 250,Olive Branch,62969 0250,618776-6082,"1-2,4-10,12",118,59,12,3
Alexander,Non Pub Sch,30002005X,14,0,Freedom Outreach School,Steve Watkins,PO Box 284,Vienna,62995 0284,618658-2772,"1,6,8,11",118,59,15,3
Jackson,Non Pub Sch,30039001X,6,0,Christ Lutheran School,Mrs. Karen Hall,146 W Jacob Rd,Jacob,62950 2719,618763-4664,P-8,115,58,12,3
Jackson,Non Pub Sch,30039002X,6,0,Immanuel Lutheran School,Mr. Jim Zobel,1915 Pine St,Murphysboro,62966 1935,618684-3012,P-8,115,58,12,3
Jackson,Non Pub Sch,30039003X,10,0,St Andrews School,Ms. Jenny Martin,723 Mulberry St,Murphysboro,62966 2667,618687-2013,P-8,115,58,12,3
Jackson,Non Pub Sch,30039004X,1,0,Carbondale New School,Ms. Carla Watts,1302 E Pleasant Hill Rd,Carbondale,62902 6103,618457-4765,P-8,118,59,12,3
Jackson,Non Pub Sch,30039007Z,26,0,Trinity Christian School,Chris Hottensen,1218 W Freeman St,Carbondale,62901 2351,618529-3733,P-12,115,58,12,3
Jackson,Non Pub Sch,30039009S,19,0,Brehm Preparatory School,Terri L Clough,950 S Brehm Ln,Carbondale,62901 5854,618457-0371,6-12,118,59,12,3
Jackson,Non Pub Sch,30039010Z,1,0,Murphysboro Christian Academy,Gina C Noble,805 N 16th St,Murphysboro,62966 2902,618684-5083,P-12,115,58,12,3
Perry,Non Pub Sch,30073002X,10,0,St Bruno,Mrs. Brittany Goldman,210 N Gordon St,Pinckneyville,62274 1126,618357-8276,P-8,116,58,12,3
Perry,Non Pub Sch,30073007Z,14,0,Christian Fellowship Church Sch,Mr. Larry Bullock,PO Box 227,Du Quoin,62832 0227,618542-6800,P-12,116,58,12,3
Pulaski,Non Pub Sch,30077001Z,14,0,Living Hope Flwshp Christian Sch,Collette Badgley,PO Box 111,Grand Chain,62941 0111,618634-2541,"K-5,10-12",118,59,12,3
Pulaski,Non Pub Sch,30077002Z,2,0,Caledonia Christian Academy,Jennifer Windings,10076 State Highway 37,Olmsted,62970 2235,618742-8223,U,118,59,12,3
Pulaski,Non Pub Sch,30077003X,14,0,SJPWC Prep Academy,Valencia Clark,PO Box 226,Pulaski,62976 0226,618342-6041,"P-1,3-5,7,U",118,59,12,3
Kane,Non Pub Sch,31045001X,10,0,Annunciation,Ms. Jennifer Wardynski,1840 Church Rd,Aurora,60505 8730,630851-4300,P-8,83,42,11,3
Kane,Non Pub Sch,31045002X,11,0,Aurora Seventh-Day Adventist Sch,Mrs. Teresa Smith,950 Mooseheart Rd,North Aurora,60542 6942,630896-5188,K-8,50,25,14,3
Kane,Non Pub Sch,31045005Z,1,0,Elgin Academy,Mr. Seth L Hanford,350 Park St,Elgin,60120 4455,847695-0300,P-12,43,22,8,3
Kane,Non Pub Sch,31045008X,10,0,Holy Angels,Tonya Forbes,720 Kensington Pl,Aurora,60506 4942,630897-3613,P-8,83,42,11,3
Kane,Non Pub Sch,31045009X,16,0,Fox Valley Montessori,Denise Monnier,850 N Commonwealth Ave,Aurora,60506 2022,630896-7557,P-6,83,42,11,3
Kane,Non Pub Sch,31045010X,6,0,Immanuel Lutheran School,Mrs. Sue Domeier,5 S Van Buren St,East Dundee,60118 2300,847428-1010,P-8,66,33,8,3
Kane,Non Pub Sch,31045013Y,10,0,Aurora Central Catholic High Sch,Rev. F William Etheredge,1255 N Edgelawn Dr,Aurora,60506 1672,630907-0095,9-12,83,42,11,3
Kane,Non Pub Sch,31045014Y,10,0,Marmion Academy,Mr. Anthony M Tinerella,1000 Butterfield Rd,Aurora,60502 9705,630897-6936,9-12,49,25,14,3
Kane,Non Pub Sch,31045015Z,14,0,Mooseheart Child City and Sch Inc,Mr. Gary Urwiler,255 W James J Davis Dr,Mooseheart,60539 1025,630906-3601,P-12,49,25,14,3
Kane,Non Pub Sch,31045017X,10,0,Our Lady of Good Counsel School,Mrs. Karen Behrns,601 Talma St,Aurora,60505 5220,630851-4400,P-8,83,42,11,3
Kane,Non Pub Sch,31045019Y,10,0,Rosary High School,Sr. Ann Brummel,901 N Edgelawn Dr,Aurora,60506 1819,630896-0831,9-12,83,42,11,3
Kane,Non Pub Sch,31045021X,10,0,St Catherine of Siena,Ms. Colleen Cannon,845 W Main St,West Dundee,60118 2050,847426-4808,P-8,66,33,6,3
Kane,Non Pub Sch,31045022X,10,0,St Charles Borromeo,Ms. Maureen Jackson,288 E Jefferson Ave,Hampshire,60140 7641,847683-3450,P-8,65,33,14,3
Kane,Non Pub Sch,31045023Y,10,0,St Edward Central Catholic H S,Ms. Barbara Villont,335 Locust St,Elgin,60123 6374,847741-7535,9-12,43,22,8,3
Kane,Non Pub Sch,31045024X,6,0,St Johns Lutheran School,Mr. Steven W Moeller,109 N Spring St,Elgin,60120 5519,847741-7633,P-8,43,22,8,3
Kane,Non Pub Sch,31045025X,10,0,St Joseph School,Peter Trumblay,274 Division St,Elgin,60120 5646,847931-2804,P-8,43,22,8,3
Kane,Non Pub Sch,31045026X,10,0,St Joseph Elementary,Nancy Coughlin,706 High St,Aurora,60505 2232,630844-3781,P-8,83,42,11,3
Kane,Non Pub Sch,31045027X,10,0,St Laurence School,Wendy Kelly,572 Standish St,Elgin,60123 6356,847468-6100,K-8,43,22,8,3
Kane,Non Pub Sch,31045029X,10,0,St Mary School,Ms. Barbara Colandrea,103 S Gifford St,Elgin,60120 6504,847695-6609,K-8,43,22,8,3
Kane,Non Pub Sch,31045032X,10,0,St Patrick School,Ms. Lori Brown,787 Crane Rd,St Charles,60175,630338-8100,K-8,65,33,6,3
Kane,Non Pub Sch,31045033X,6,0,St Pauls Lutheran,Mrs. Diane Katz,85 S Constitution Dr,Aurora,60506 4472,630896-3350,P-8,50,25,11,3
Kane,Non Pub Sch,31045034X,10,0,St Peter School,Mr. Robert F Williams,915 Sard Ave,Aurora,60506 5945,630892-1283,K-8,83,42,11,3
Kane,Non Pub Sch,31045035X,10,0,St Peter,Ms. Tricia Weis,1881 Kaneville Rd,Geneva,60134 1801,630232-0476,P-8,65,33,14,3
Kane,Non Pub Sch,31045037X,10,0,St Rita of Cascia,Mrs. Elizabeth Faxon,770 Old Indian Trl,Aurora,60506 2108,630892-0200,P-8,83,42,11,3
