from_home_rcdts,from_home_school,from_serving_rcdts,from_serving_school,to_home_rcdts,to_home_school,to_home_district,to_serving_rcdts,to_serving_school,to_serving_district,student_id_no,school_year,enrollment_date,exit_date,exit_code,exit_desc
150162990252387,OToole Elem School,150162990252387,OToole Elem School,041012050252037,Swan Hillman Elem School,Rockford SD 205,041012050252037,Swan Hillman Elem School,Rockford SD 205,4258422,2015,09/17/14,11/10/14,20,Transfer to another public school district IN Illinois
150162990252959,Skinner North Elem Sch,150162990252959,Skinner North Elem Sch,041012050252078,Thurgood Marshall Elementary,Rockford SD 205,041012050252078,Thurgood Marshall Elementary,Rockford SD 205,3594807,2015,09/02/14,10/30/14,20,Transfer to another public school district IN Illinois
150162990252314,Lincoln Elem School,150162990252314,Lincoln Elem School,041012050252078,Thurgood Marshall Elementary,Rockford SD 205,041012050252078,Thurgood Marshall Elementary,Rockford SD 205,4254272,2015,08/28/14,10/06/14,20,Transfer to another public school district IN Illinois
150162990252392,Parker Elem Community Academy,150162990252392,Parker Elem Community Academy,041012050251001,West Middle School,Rockford SD 205,041012050251001,West Middle School,Rockford SD 205,2444093,2015,09/10/14,11/19/14,20,Transfer to another public school district IN Illinois
150162990252169,Drake Elem School,150162990252169,Drake Elem School,041012050251001,West Middle School,Rockford SD 205,041012050251001,West Middle School,Rockford SD 205,2634716,2015,09/02/14,10/08/14,20,Transfer to another public school district IN Illinois
150162990252597,Hernandez Middle School,150162990252597,Hernandez Middle School,041012050251001,West Middle School,Rockford SD 205,041012050251001,West Middle School,Rockford SD 205,2646358,2015,09/02/14,04/17/15,20,Transfer to another public school district IN Illinois
150162990252048,Green  W Elem School,150162990252048,Green  W Elem School,041012050251001,West Middle School,Rockford SD 205,041012050251001,West Middle School,Rockford SD 205,2650719,2015,09/03/14,02/04/15,20,Transfer to another public school district IN Illinois
150162990252421,Reilly Elem School,150162990252421,Reilly Elem School,041012050251001,West Middle School,Rockford SD 205,041012050251001,West Middle School,Rockford SD 205,2673190,2015,09/02/14,11/04/14,20,Transfer to another public school district IN Illinois
150162990252209,Fuller Elem School,150162990252209,Fuller Elem School,041012050251001,West Middle School,Rockford SD 205,041012050251001,West Middle School,Rockford SD 205,2740381,2015,09/02/14,02/17/15,20,Transfer to another public school district IN Illinois
150162990252087,Blaine Elem School,150162990252087,Blaine Elem School,041012050251001,West Middle School,Rockford SD 205,041012050251001,West Middle School,Rockford SD 205,2745826,2015,09/02/14,04/26/15,20,Transfer to another public school district IN Illinois
150162990252148,Darwin Elem School,150162990252148,Darwin Elem School,041012050251001,West Middle School,Rockford SD 205,041012050251001,West Middle School,Rockford SD 205,2858046,2015,09/02/14,11/17/14,20,Transfer to another public school district IN Illinois
150162990252914,Sandoval Elem School,150162990252914,Sandoval Elem School,041012050252064,West View Elem School,Rockford SD 205,041012050252064,West View Elem School,Rockford SD 205,3353011,2015,09/02/14,04/02/15,20,Transfer to another public school district IN Illinois
150162990252714,Leland Elem School,150162990252714,Leland Elem School,041012050252046,Wm Nashold Elem School,Rockford SD 205,041012050252046,Wm Nashold Elem School,Rockford SD 205,3476005,2015,09/02/14,10/30/14,20,Transfer to another public school district IN Illinois
150162990252230,Gregory Math & Sci Elem Academy,150162990252230,Gregory Math & Sci Elem Academy,041012050251009,Abraham Lincoln Middle School,Rockford SD 205,041012050251009,Abraham Lincoln Middle School,Rockford SD 205,2654908,2016,12/07/15,06/07/16,20,Transfer to another public school district IN Illinois
150162990252400,Penn Elem School,150162990252400,Penn Elem School,041012050251009,Abraham Lincoln Middle School,Rockford SD 205,041012050251009,Abraham Lincoln Middle School,Rockford SD 205,2679506,2016,12/03/15,01/14/16,20,Transfer to another public school district IN Illinois
150162990252267,King Academy of Social Justice,150162990252267,King Academy of Social Justice,041012050251009,Abraham Lincoln Middle School,Rockford SD 205,041012050251009,Abraham Lincoln Middle School,Rockford SD 205,2860531,2016,09/28/15,05/16/16,20,Transfer to another public school district IN Illinois
150162990252953,Edison Park Elem School,150162990252953,Edison Park Elem School,041012050251009,Abraham Lincoln Middle School,Rockford SD 205,041012050251009,Abraham Lincoln Middle School,Rockford SD 205,2927282,2016,09/08/15,03/21/16,20,Transfer to another public school district IN Illinois
150162990252506,Wentworth Elem School,150162990252506,Wentworth Elem School,041012050251009,Abraham Lincoln Middle School,Rockford SD 205,041012050251009,Abraham Lincoln Middle School,Rockford SD 205,3179765,2016,09/10/15,01/08/16,20,Transfer to another public school district IN Illinois
150162990252953,Edison Park Elem School,150162990252953,Edison Park Elem School,041012050251009,Abraham Lincoln Middle School,Rockford SD 205,041012050251009,Abraham Lincoln Middle School,Rockford SD 205,3378944,2016,09/08/15,03/21/16,20,Transfer to another public school district IN Illinois
150162990252363,Mozart Elem School,150162990252363,Mozart Elem School,041012050252027,Arthur Froberg Elem School,Rockford SD 205,041012050252027,Arthur Froberg Elem School,Rockford SD 205,4491206,2016,09/16/15,12/07/15,20,Transfer to another public school district IN Illinois
150162990250831,Douglass Academy High School,150162990253800,Ombudsman Chicago HS,041012050250001,Auburn High School,Rockford SD 205,041012050250001,Auburn High School,Rockford SD 205,1598972,2016,10/08/15,11/06/15,20,Transfer to another public school district IN Illinois
15016299025006C,Noble Street Charter Schools,15016299025006C,Noble Street Charter Schools,041012050250001,Auburn High School,Rockford SD 205,041012050250001,Auburn High School,Rockford SD 205,2365505,2016,08/24/15,02/16/16,20,Transfer to another public school district IN Illinois
150162990250048,Washington G High School,150162990250048,Washington G High School,041012050250001,Auburn High School,Rockford SD 205,041012050250001,Auburn High School,Rockford SD 205,2391733,2016,09/25/15,10/16/15,20,Transfer to another public school district IN Illinois
150162990250048,Washington G High School,150162990250048,Washington G High School,041012050250001,Auburn High School,Rockford SD 205,041012050250001,Auburn High School,Rockford SD 205,2391741,2016,09/08/15,10/19/15,20,Transfer to another public school district IN Illinois
150162990250545,Clemente Community Academy HS,150162990250545,Clemente Community Academy HS,041012050250001,Auburn High School,Rockford SD 205,041012050250001,Auburn High School,Rockford SD 205,2420380,2016,07/01/15,03/03/16,20,Transfer to another public school district IN Illinois
150162990252258,Henderson Elem School,150162990252258,Henderson Elem School,041012050250001,Auburn High School,Rockford SD 205,041012050250001,Auburn High School,Rockford SD 205,2649454,2016,09/08/15,02/01/16,20,Transfer to another public school district IN Illinois
150162990250022,Kelly High School,150162990250022,Kelly High School,041012050250001,Auburn High School,Rockford SD 205,041012050250001,Auburn High School,Rockford SD 205,2673785,2016,07/01/15,03/18/16,20,Transfer to another public school district IN Illinois
150162990252330,Marquette Elem School,150162990252330,Marquette Elem School,041012050250001,Auburn High School,Rockford SD 205,041012050250001,Auburn High School,Rockford SD 205,2718063,2016,01/04/16,01/29/16,20,Transfer to another public school district IN Illinois
150162990252913,Fairfield Elem Academy,150162990252913,Fairfield Elem Academy,041012050251008,Bernard W Flinn Middle School,Rockford SD 205,041012050251008,Bernard W Flinn Middle School,Rockford SD 205,2679457,2016,09/08/15,10/14/15,20,Transfer to another public school district IN Illinois
150162990252462,Spencer Technology Acad Elem Sch,150162990252462,Spencer Technology Acad Elem Sch,041012050251008,Bernard W Flinn Middle School,Rockford SD 205,041012050251008,Bernard W Flinn Middle School,Rockford SD 205,3039630,2016,09/04/15,11/10/15,20,Transfer to another public school district IN Illinois
150162990252090,Bradwell Comm Arts & Sci Elem Sch,150162990252090,Bradwell Comm Arts & Sci Elem Sch,041012050251008,Bernard W Flinn Middle School,Rockford SD 205,041012050251008,Bernard W Flinn Middle School,Rockford SD 205,3179859,2016,09/08/15,12/17/15,20,Transfer to another public school district IN Illinois
150162990252729,White Elem Career Academy,150162990252729,White Elem Career Academy,041012050251008,Bernard W Flinn Middle School,Rockford SD 205,041012050251008,Bernard W Flinn Middle School,Rockford SD 205,3574936,2016,09/08/15,10/05/15,20,Transfer to another public school district IN Illinois
150162990252525,Young Elem School,150162990252525,Young Elem School,041012050252016,Beyer Elem School,Rockford SD 205,041012050252016,Beyer Elem School,Rockford SD 205,3356547,2016,05/02/16,05/05/16,20,Transfer to another public school district IN Illinois
150162990252356,Moos Elem School,150162990252356,Moos Elem School,041012050252016,Beyer Elem School,Rockford SD 205,041012050252016,Beyer Elem School,Rockford SD 205,3463146,2016,09/08/15,10/08/15,20,Transfer to another public school district IN Illinois
150162990252714,Leland Elem School,150162990252714,Leland Elem School,041012050252016,Beyer Elem School,Rockford SD 205,041012050252016,Beyer Elem School,Rockford SD 205,3472197,2016,09/29/15,10/02/15,20,Transfer to another public school district IN Illinois
150162990252714,Leland Elem School,150162990252714,Leland Elem School,041012050252016,Beyer Elem School,Rockford SD 205,041012050252016,Beyer Elem School,Rockford SD 205,3472198,2016,09/29/15,10/02/15,20,Transfer to another public school district IN Illinois
150162990252258,Henderson Elem School,150162990252258,Henderson Elem School,041012050252016,Beyer Elem School,Rockford SD 205,041012050252016,Beyer Elem School,Rockford SD 205,3593817,2016,09/09/15,04/07/16,20,Transfer to another public school district IN Illinois
150162990252134,Clinton Elem School,150162990252134,Clinton Elem School,041012050252016,Beyer Elem School,Rockford SD 205,041012050252016,Beyer Elem School,Rockford SD 205,3676096,2016,09/25/15,12/16/15,20,Transfer to another public school district IN Illinois
150162990252525,Young Elem School,150162990252525,Young Elem School,041012050252016,Beyer Elem School,Rockford SD 205,041012050252016,Beyer Elem School,Rockford SD 205,3713575,2016,05/02/16,05/05/16,20,Transfer to another public school district IN Illinois
150162990252525,Young Elem School,150162990252525,Young Elem School,041012050252016,Beyer Elem School,Rockford SD 205,041012050252016,Beyer Elem School,Rockford SD 205,4478391,2016,07/20/15,02/25/16,20,Transfer to another public school district IN Illinois
150162990252281,Irving Elem School,150162990252281,Irving Elem School,041012050252016,Beyer Elem School,Rockford SD 205,041012050252016,Beyer Elem School,Rockford SD 205,4480499,2016,08/17/15,11/05/15,20,Transfer to another public school district IN Illinois
150162990252324,Madison Elem School,150162990252324,Madison Elem School,041012050252016,Beyer Elem School,Rockford SD 205,041012050252016,Beyer Elem School,Rockford SD 205,4488442,2016,09/11/15,03/17/16,20,Transfer to another public school district IN Illinois
150162990252506,Wentworth Elem School,150162990252506,Wentworth Elem School,041012050252018,Brookview Elem School,Rockford SD 205,041012050252018,Brookview Elem School,Rockford SD 205,3876630,2016,09/08/15,11/24/15,20,Transfer to another public school district IN Illinois
150162990252506,Wentworth Elem School,150162990252506,Wentworth Elem School,041012050252018,Brookview Elem School,Rockford SD 205,041012050252018,Brookview Elem School,Rockford SD 205,4465136,2016,09/09/15,11/24/15,20,Transfer to another public school district IN Illinois
150162990252452,Mireles Elem Academy,150162990252452,Mireles Elem Academy,041012050252017,C Henry Bloom Elem School,Rockford SD 205,041012050252017,C Henry Bloom Elem School,Rockford SD 205,4337442,2016,09/08/15,10/20/15,4,Transfer to Private School
150162990252462,Spencer Technology Acad Elem Sch,150162990252462,Spencer Technology Acad Elem Sch,041012050252022,Conklin Elem School,Rockford SD 205,041012050252022,Conklin Elem School,Rockford SD 205,3887998,2016,11/04/15,02/25/16,20,Transfer to another public school district IN Illinois
150162990252311,Lewis Elem School,150162990252311,Lewis Elem School,041012050252022,Conklin Elem School,Rockford SD 205,041012050252022,Conklin Elem School,Rockford SD 205,4256347,2016,09/08/15,12/03/15,20,Transfer to another public school district IN Illinois
15016299025227C,,15016299025227C,,041012050251006,Eisenhower Middle School,Rockford SD 205,041012050251006,Eisenhower Middle School,Rockford SD 205,2095816,2016,09/08/15,12/17/15,20,Transfer to another public school district IN Illinois
150162990252620,Hughes L Elem School,150162990252620,Hughes L Elem School,041012050252024,Ellis Arts Academy,Rockford SD 205,041012050252024,Ellis Arts Academy,Rockford SD 205,2843986,2016,01/12/16,03/04/16,20,Transfer to another public school district IN Illinois
